date,underlying,underlying_price,maturity_date,time_to_expiry,strike,option_type,bid,ask,mid,volume,open_interest,risk_free_rate,dividend_yield
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,530.0,call,163.21,166.0,164.60500000000002,13.0,33.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,535.0,call,158.27,161.05,159.66000000000003,1.0,28.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,540.0,call,153.33,156.11,154.72000000000003,1.0,5.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,545.0,call,148.4,151.16,149.78,1.0,4.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,550.0,call,144.64,145.03,144.83499999999998,2.0,261.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,555.0,call,138.54,141.29,139.915,2.0,9.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,560.0,call,133.61,136.35,134.98000000000002,2.0,49.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,565.0,call,128.69,131.42,130.055,1.0,4.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,570.0,call,123.77,126.49,125.13,10.0,9.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,575.0,call,118.86,121.57,120.215,4.0,29.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,580.0,call,115.06,115.45,115.255,2.0,509.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,581.0,call,112.97,115.66,114.315,42.0,76.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,582.0,call,101.33,104.45,102.89,,1.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,583.0,call,111.01,113.7,112.355,15.0,27.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,584.0,call,108.74,111.69,110.215,,20.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,585.0,call,109.05,111.73,110.39,10.0,11.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,586.0,call,109.17,109.52,109.345,3.0,104.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,587.0,call,105.89,108.72,107.305,19.0,73.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,588.0,call,106.49,106.79,106.64,5.0,117.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,589.0,call,105.14,107.81,106.475,10.0,14.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,590.0,call,104.17,106.83,105.5,9.0,44.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,591.0,call,103.19,105.85,104.52,2.0,24.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,592.0,call,102.21,104.87,103.53999999999999,3.0,3.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,593.0,call,101.24,103.89,102.565,2.0,3.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,594.0,call,100.26,102.91,101.58500000000001,5.0,15.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,595.0,call,99.29,101.94,100.61500000000001,48.0,54.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,596.0,call,98.32,100.96,99.63999999999999,2.0,20.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,597.0,call,96.08,99.01,97.545,1.0,13.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,598.0,call,96.37,99.0,97.685,7.0,98.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,599.0,call,85.29,88.79,87.04,4.0,4.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,600.0,call,94.42,97.05,95.735,2.0,77.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,601.0,call,93.45,96.07,94.75999999999999,1.0,22.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,602.0,call,92.48,95.09,93.785,4.0,4.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,603.0,call,91.51,94.11,92.81,1.0,6.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,604.0,call,90.54,93.13,91.83500000000001,4.0,57.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,605.0,call,89.58,92.16,90.87,26.0,44.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,606.0,call,88.61,91.18,89.89500000000001,2.0,18.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,607.0,call,87.64,90.2,88.92,1.0,7.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,609.0,call,85.71,88.25,86.97999999999999,26.0,1.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,610.0,call,84.74,87.28,86.00999999999999,14.0,89.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,611.0,call,83.78,86.3,85.03999999999999,2.0,4.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,612.0,call,82.82,85.33,84.07499999999999,2.0,13.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,613.0,call,81.86,84.36,83.11,1.0,2.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,614.0,call,80.9,83.39,82.14500000000001,1.0,7.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,615.0,call,79.94,82.41,81.175,1.0,13.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,616.0,call,78.98,81.44,80.21000000000001,6.0,13.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,617.0,call,78.02,80.47,79.245,1.0,2.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,618.0,call,77.06,79.51,78.285,2.0,3.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,619.0,call,76.11,78.54,77.325,9.0,9.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,620.0,call,75.15,77.57,76.36,12.0,78.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,621.0,call,74.2,76.6,75.4,1.0,3.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,622.0,call,73.25,75.64,74.445,2.0,11.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,623.0,call,72.29,74.67,73.48,2.0,3.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,624.0,call,71.34,73.71,72.525,1.0,74.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,625.0,call,71.3,71.68,71.49000000000001,1.0,234.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,626.0,call,69.45,71.79,70.62,,5.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,627.0,call,67.55,70.62,69.08500000000001,2.0,2.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,628.0,call,67.56,69.87,68.715,2.0,30.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,629.0,call,66.61,68.91,67.75999999999999,3.0,4.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,630.0,call,65.67,67.95,66.81,2.0,75.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,631.0,call,64.73,66.99,65.86,1.0,8.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,632.0,call,63.79,66.04,64.915,1.0,15.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,633.0,call,62.86,65.08,63.97,7.0,16.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,634.0,call,61.92,64.13,63.025,1.0,4.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,635.0,call,60.99,63.18,62.085,1.0,157.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,636.0,call,60.05,62.23,61.14,1.0,7.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,637.0,call,59.12,61.28,60.2,47.0,15.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,638.0,call,58.2,60.33,59.265,1.0,18.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,639.0,call,57.27,59.39,58.33,1.0,25.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,640.0,call,56.35,58.45,57.400000000000006,2.0,139.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,641.0,call,55.43,57.51,56.47,2.0,6.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,642.0,call,54.51,56.57,55.54,6.0,26.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,643.0,call,53.59,55.63,54.61,2.0,218.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,644.0,call,52.68,54.69,53.685,2.0,78.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,645.0,call,51.77,53.76,52.765,52.0,434.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,646.0,call,50.85,52.82,51.835,9.0,81.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,647.0,call,49.95,51.89,50.92,2.0,123.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,648.0,call,49.04,50.97,50.004999999999995,4.0,31.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,649.0,call,48.14,50.04,49.09,18.0,18.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,650.0,call,47.24,49.12,48.18,2.0,245.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,651.0,call,46.34,48.19,47.265,2.0,130.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,652.0,call,45.45,47.27,46.36,4.0,61.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,653.0,call,44.56,46.36,45.46,14.0,165.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,654.0,call,43.67,45.44,44.555,2.0,41.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,655.0,call,42.79,44.53,43.66,6.0,219.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,656.0,call,41.91,43.62,42.765,2.0,226.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,657.0,call,41.03,42.72,41.875,8.0,113.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,658.0,call,40.16,41.81,40.985,4.0,56.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,659.0,call,39.29,40.92,40.105000000000004,7.0,621.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,660.0,call,38.42,40.02,39.22,130.0,1809.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,661.0,call,37.56,39.13,38.345,6.0,257.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,662.0,call,36.7,38.24,37.47,1.0,277.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,663.0,call,35.85,37.35,36.6,1.0,212.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,664.0,call,35.0,36.47,35.735,3.0,37.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,665.0,call,34.16,35.59,34.875,7.0,2462.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,666.0,call,33.32,34.72,34.019999999999996,1.0,430.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,667.0,call,32.48,33.84,33.16,2.0,129.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,668.0,call,31.65,32.98,32.315,44.0,614.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,669.0,call,30.83,32.11,31.47,6.0,303.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,670.0,call,30.01,31.26,30.635,223.0,1333.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,671.0,call,29.19,30.4,29.795,12.0,243.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,672.0,call,28.38,29.55,28.965,1.0,367.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,673.0,call,27.19,29.07,28.130000000000003,2.0,820.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,674.0,call,26.79,27.87,27.33,15.0,621.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,675.0,call,26.05,26.87,26.46,17.0,1772.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,676.0,call,25.22,26.2,25.71,9.0,801.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,677.0,call,24.44,25.39,24.915,2.0,435.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,678.0,call,23.69,24.46,24.075000000000003,3.0,206.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,679.0,call,22.92,23.77,23.345,10.0,61.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,680.0,call,22.17,22.97,22.57,33.0,954.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,681.0,call,21.43,22.17,21.8,3.0,375.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,682.0,call,20.69,21.32,21.005000000000003,2.0,189.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,683.0,call,19.96,20.6,20.28,14.0,284.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,684.0,call,19.25,19.59,19.42,221.0,321.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,685.0,call,18.7,18.83,18.765,458.0,1163.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,686.0,call,17.84,18.12,17.98,31.0,522.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,687.0,call,17.16,17.4,17.28,5.0,434.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,688.0,call,16.48,16.71,16.595,3.0,355.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,689.0,call,15.84,16.01,15.925,10.0,780.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,690.0,call,15.18,15.33,15.254999999999999,274.0,1563.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,691.0,call,14.5,14.64,14.57,204.0,510.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,692.0,call,13.89,13.93,13.91,331.0,785.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,693.0,call,13.24,13.29,13.265,527.0,1426.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,694.0,call,12.61,12.65,12.629999999999999,892.0,763.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,695.0,call,12.0,12.03,12.015,553.0,1876.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,696.0,call,11.39,11.43,11.41,310.0,730.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,697.0,call,10.81,10.84,10.825,142.0,328.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,698.0,call,10.24,10.27,10.254999999999999,42.0,579.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,699.0,call,9.68,9.71,9.695,326.0,1202.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,700.0,call,9.14,9.17,9.155000000000001,893.0,2680.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,701.0,call,8.61,8.64,8.625,24.0,529.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,702.0,call,8.1,8.13,8.115,7.0,334.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,703.0,call,7.61,7.64,7.625,23.0,640.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,704.0,call,7.14,7.17,7.154999999999999,127.0,997.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,705.0,call,6.68,6.71,6.695,157.0,1648.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,706.0,call,6.25,6.28,6.265000000000001,14.0,450.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,707.0,call,5.83,5.86,5.845000000000001,58.0,897.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,708.0,call,5.43,5.46,5.445,567.0,671.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,709.0,call,5.05,5.08,5.0649999999999995,85.0,1188.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,710.0,call,4.69,4.72,4.705,349.0,2873.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,711.0,call,4.34,4.37,4.355,179.0,637.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,712.0,call,4.02,4.05,4.035,46.0,1104.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,713.0,call,3.71,3.74,3.725,83.0,813.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,714.0,call,3.42,3.45,3.435,14.0,1090.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,715.0,call,3.15,3.18,3.165,207.0,1470.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,716.0,call,2.89,2.92,2.9050000000000002,65.0,943.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,717.0,call,2.66,2.68,2.67,118.0,423.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,718.0,call,2.43,2.46,2.4450000000000003,28.0,709.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,719.0,call,2.23,2.25,2.24,110.0,18436.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,720.0,call,2.04,2.06,2.05,140.0,2054.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,721.0,call,1.86,1.88,1.87,68.0,459.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,722.0,call,1.7,1.72,1.71,55.0,657.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,723.0,call,1.54,1.57,1.5550000000000002,93.0,393.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,724.0,call,1.41,1.43,1.42,5.0,358.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,725.0,call,1.28,1.3,1.29,175.0,1366.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,726.0,call,1.16,1.18,1.17,18.0,1742.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,727.0,call,1.06,1.08,1.07,57.0,262.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,728.0,call,0.96,0.98,0.97,18.0,629.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,729.0,call,0.87,0.89,0.88,7.0,414.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,730.0,call,0.79,0.81,0.8,324.0,2589.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,731.0,call,0.72,0.74,0.73,36.0,877.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,732.0,call,0.65,0.67,0.66,23.0,1008.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,733.0,call,0.59,0.61,0.6,2.0,1064.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,734.0,call,0.54,0.56,0.55,21.0,507.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,735.0,call,0.49,0.51,0.5,97.0,1335.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,736.0,call,0.45,0.46,0.455,320.0,1335.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,737.0,call,0.41,0.42,0.415,11.0,627.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,738.0,call,0.37,0.39,0.38,1.0,464.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,739.0,call,0.34,0.35,0.345,1.0,581.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,740.0,call,0.31,0.33,0.32,70.0,4969.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,745.0,call,0.21,0.22,0.215,95.0,5381.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,750.0,call,0.15,0.16,0.155,21.0,1483.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,755.0,call,0.11,0.12,0.11499999999999999,5.0,256.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,760.0,call,0.08,0.09,0.08499999999999999,15.0,1837.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,765.0,call,0.06,0.08,0.07,22.0,1044.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,770.0,call,0.05,0.06,0.055,119.0,926.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,775.0,call,0.04,0.06,0.05,14.0,344.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,780.0,call,0.04,0.05,0.045,2.0,918.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,785.0,call,0.03,0.04,0.035,2.0,735.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,790.0,call,0.03,0.04,0.035,5.0,1340.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,795.0,call,0.02,0.04,0.03,5.0,1323.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,800.0,call,0.03,0.04,0.035,2.0,2120.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,805.0,call,0.02,0.03,0.025,,2.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,810.0,call,0.02,0.03,0.025,,2.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,815.0,call,0.02,0.03,0.025,2.0,80.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,820.0,call,0.02,0.03,0.025,553.0,160.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,825.0,call,0.01,0.02,0.015,570.0,1.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,845.0,call,0.01,0.02,0.015,,1586.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-02-27,0.11232876712328767,850.0,call,0.01,0.02,0.015,1486.0,1886.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-03-20,0.16986301369863013,245.0,call,446.98,449.78,448.38,6.0,58.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-03-20,0.16986301369863013,250.0,call,442.02,444.81,443.41499999999996,4.0,34.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-03-20,0.16986301369863013,255.0,call,392.52,395.99,394.255,,22.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-03-20,0.16986301369863013,260.0,call,432.09,434.89,433.49,2.0,28.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-03-20,0.16986301369863013,265.0,call,394.48,397.76,396.12,1.0,12.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-03-20,0.16986301369863013,270.0,call,403.71,406.61,405.15999999999997,3.0,26.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-03-20,0.16986301369863013,275.0,call,417.19,420.0,418.595,2.0,10.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-03-20,0.16986301369863013,285.0,call,348.43,351.93,350.18,2.0,2.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-03-20,0.16986301369863013,290.0,call,402.3,405.1,403.70000000000005,2.0,13.0,0.0,1.07
2026-01-17,SPY,691.6599731445312,2026-03-20,0.16986301369863013,295.0,call,278.76,282.61,280.685,15.0,17.0,0.0,1.07
